levelid,mapid,maplv,maintype,leveltype,levelindex,chapterindex,taskindex,level,levelname,chaptername,descriptiont,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,sloot5,nextlevel,alevel1,Icon_X,Icon_Y,map_bg,battle_bg,ready_bg,music,monster_face,hang_up,Initial_anger,comat,dungeon_extra_drop1,dungeon_extra_drop2,dungeon_extra_drop3,dungeon_extra_drop4,daily_recharge_group,team_lack,story_id,level_skip,skip_type,skip_num
110408,110408,17,1,2,4,8,84,1,第4章,关卡4-8,显然这里曾是战事多发的地区，或许是上次战争伤害巨大，或许是各地逐渐显现的暗影生物使各个势力自顾不暇，总之看起来如此糟糕的地方也很久没人光顾了。当然像这样充满了死亡与怨恨的地方，正是暗影生物们所青睐的。,5,99,91000002,91000001,0,0,0,110409,110407,257,286,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100040,0,1034444,10202,10202,10202,10202,1,0,0,1,0,0
110409,110409,17,1,1,4,9,85,1,第4章,关卡4-9,0,5,99,91000002,91000001,0,0,0,110410,110408,287,275,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100041,0,1039461,10202,10202,10202,10202,1,0,0,1,1,2015000
110410,110410,18,1,1,4,10,86,1,第4章,关卡4-10,0,5,99,91000002,91000001,0,0,0,110411,110409,306,263,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100041,0,1044502,10202,10202,10202,10202,1,0,0,1,1,2024000
110411,110411,18,1,1,4,11,87,1,第4章,关卡4-11,0,5,99,91000002,91000001,0,0,0,110412,110410,320,244,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100042,0,1049567,10202,10202,10202,10202,1,0,0,1,1,2034000
110412,110412,18,1,2,4,12,88,1,第4章,关卡4-12,恶魔们喜欢人类的互相争斗，也喜欢人类倾心的钻石黄金，它们的乐趣来源于对人类的折磨与欺骗，尤其是人类被它们引诱最终失望乃至绝望的过程。探险队在战场的某处发现了一个奇怪的洞穴入口，看起来像是个矿井，但是挖掘得相当不专业。,5,99,91000002,91000001,0,0,0,110413,110411,343,235,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100042,0,1054657,10202,10202,10202,10202,1,0,0,1,0,0
110413,110413,18,1,1,4,13,89,1,第4章,关卡4-13,0,5,99,91000002,91000001,0,0,0,110414,110412,374,241,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100043,0,1059772,10202,10202,10202,10202,1,0,0,1,1,2054000
110414,110414,18,1,1,4,14,90,1,第4章,关卡4-14,0,5,99,91000002,91000001,0,0,0,110415,110413,403,244,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100043,0,1064911,10202,10202,10202,10202,1,0,0,1,1,2064000
110415,110415,19,1,1,4,15,91,1,第4章,关卡4-15,0,5,99,91000002,91000001,0,0,0,110416,110414,428,230,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100044,0,1070075,10202,10202,10202,10202,1,0,0,1,1,2074000
110416,110416,19,1,2,4,16,92,1,第4章,关卡4-16,聚集在这里的暗影生物相当多，它们就和所谓的恶魔一样，掠夺人类的财物和古时代的宝藏，将它们藏在一个个洞窟里。洞窟里有无数的机关和亡灵，作为陷阱用来伏击任何进入洞窟的人类。对它们来说，无论是以什么目的走进这些地方都是被贪婪所引诱。,5,99,91000002,91000001,0,0,0,110417,110415,457,237,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100044,0,1075264,10202,10202,10202,10202,1,0,0,1,0,0
110417,110417,19,1,1,4,17,93,1,第4章,关卡4-17,0,5,99,91000002,91000001,0,0,0,110418,110416,486,244,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100045,0,1080479,10202,10202,10202,10202,1,0,0,1,1,2094000
110418,110418,19,1,1,4,18,94,1,第4章,关卡4-18,0,5,99,91000002,91000001,0,0,0,110419,110417,516,259,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100045,0,1085719,10202,10202,10202,10202,1,0,0,1,1,2104000
110419,110419,19,1,1,4,19,95,1,第4章,关卡4-19,0,5,99,91000002,91000001,0,0,0,110420,110418,548,263,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100046,0,1090984,10202,10202,10202,10202,1,0,0,1,1,2114000
110420,110420,20,1,2,4,20,96,1,第4章,关卡4-20,自从港口事件爆发并传开以后，联邦开始将重心从对圣焰部落的提防和对抗转移到暗影生物监视，毕竟圣焰部落在上一次的战斗里严重受损，目前也不太有可能再次袭击，所以对暗影生物的提防倒是更加重要的事情。,5,99,91000002,91000001,0,0,0,110421,110419,580,257,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100046,0,1096275,10202,10202,10202,10202,1,0,0,1,0,0
110421,110421,20,1,1,4,21,97,1,第4章,关卡4-21,0,5,99,91000002,91000001,0,0,0,110422,110420,608,252,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100047,0,1101591,10202,10202,10202,10202,1,0,0,1,1,2135000
110422,110422,20,1,1,4,22,98,1,第4章,关卡4-22,0,5,99,91000002,91000001,0,0,0,110423,110421,636,264,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100047,0,1106933,10202,10202,10202,10202,1,0,0,1,1,2145000
110423,110423,20,1,1,4,23,99,1,第4章,关卡4-23,0,5,99,91000002,91000001,0,0,0,110424,110422,660,276,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100048,0,1112301,10202,10202,10202,10202,1,0,0,1,1,2156000
110424,110424,20,1,2,4,24,100,1,第4章,关卡4-24,怒涛联邦在探险家们提到在联邦与雷鸣之城、圣焰部落交界地带，曾经战事多发的地区有莫名出现的藏有宝物的洞窟后，一些军队也被派遣到这些地区。一方面清扫这里聚集的暗影怪物，一方面继续寻找暗影生物出现的线索。,5,99,91000002,91000001,0,0,0,110425,110423,700,279,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100048,0,1117695,10202,10202,10202,10202,1,0,0,1,0,0
110425,110425,21,1,1,4,25,101,1,第4章,关卡4-25,0,5,99,91000002,91000001,0,0,0,110426,110424,733,270,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100049,0,1123115,10202,10202,10202,10202,1,0,0,1,1,2177000
110426,110426,21,1,1,4,26,102,1,第4章,关卡4-26,0,5,99,91000002,91000001,0,0,0,110427,110425,752,253,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100049,0,1128562,10202,10202,10202,10202,1,0,0,1,1,2187000
110427,110427,21,1,1,4,27,103,1,第4章,关卡4-27,0,5,99,91000002,91000001,0,0,0,110428,110426,775,245,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100050,0,1134035,10202,10202,10202,10202,1,0,0,1,1,2198000
110428,110428,21,1,2,4,28,104,1,第4章,关卡4-28,在许多冒险者们的不懈探索里，那些被他们称为“地牢”的洞窟最终也被征服。很多冒险者都说，只要在那些岔路里选到正确的路和那些亡灵加持，就能顺利走到最底层拿到被暗影生物藏起了宝物。当然，最后亡灵化成的守卫还是非常强大的，也只有战胜它们才能走完“地牢”。,5,99,91000002,91000001,0,0,0,110429,110427,803,249,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100050,0,1139535,10202,10202,10202,10202,1,0,0,1,0,0
110429,110429,21,1,1,4,29,105,1,第4章,关卡4-29,0,5,99,91000002,91000001,0,0,0,110430,110428,834,258,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100051,0,1145061,10202,10202,10202,10202,1,0,0,1,1,2219000
110430,110430,22,1,1,4,30,106,1,第4章,关卡4-30,0,5,99,91000002,91000001,0,0,0,110431,110429,865,262,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100051,0,1150614,10202,10202,10202,10202,1,0,0,1,1,2230000
110431,110431,22,1,1,4,31,107,1,第4章,关卡4-31,0,5,99,91000002,91000001,0,0,0,110432,110430,886,255,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100052,0,1156194,10202,10202,10202,10202,1,0,0,1,1,2241000
110432,110432,22,1,2,4,32,108,1,第4章,关卡4-32,虽然有很多关于冒险家探索完多变的地牢的故事传到了城市里，但是地牢似乎也在变得更加阴森恐怖。在探索中死去的冒险者会变成亡灵之一吗？有些冒险者在其中看到过一些熟悉的身影。好像受到了某种力量影响，在某些时候，地牢会展现出它真实恐怖的一面。,5,99,91000002,91000001,0,0,0,110433,110431,923,239,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100052,0,1161801,10202,10202,10202,10202,1,0,0,1,0,0
110433,110433,22,1,1,4,33,109,1,第4章,关卡4-33,0,5,99,91000002,91000001,0,0,0,110434,110432,956,245,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100053,0,1167435,10202,10202,10202,10202,1,0,0,1,1,2263000
110434,110434,22,1,1,4,34,110,1,第4章,关卡4-34,0,5,99,91000002,91000001,0,0,0,110435,110433,987,253,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100053,0,1173097,10202,10202,10202,10202,1,0,0,1,1,2274000
110435,110435,23,1,1,4,35,111,1,第4章,关卡4-35,0,5,99,91000002,91000001,0,0,0,110436,110434,1022,254,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100054,0,1178786,10202,10202,10202,10202,1,0,0,1,1,2285000
110436,110436,23,1,2,4,36,112,1,第4章,关卡4-36,昔日的战场被军队扫荡了一番，联邦也很小心地不碰到另外两个势力的底线，避免不必要的争斗。不过这里似乎依旧不安稳，它受到了某种力量的影响，地牢在某些机缘巧合下会变得更加危险。好像通往下一层的门被替换了一样，去往的是真正恶魔的宝库。,5,99,91000002,91000001,0,0,0,110501,110435,1065,255,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1041001|1041002,100054,0,1184503,10202,10202,10202,10202,1,0,0,1,0,0
110501,110501,23,1,1,5,1,113,1,第5章,关卡5-1,0,5,99,91000002,91000001,0,0,0,110502,110436,18,274,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100055,0,2000000,10202,10202,10202,10202,1,0,0,1,1,3853000
110502,110502,23,1,1,5,2,114,1,第5章,关卡5-2,0,5,99,91000002,91000001,0,0,0,110503,110501,42,255,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100055,0,2011700,10202,10202,10202,10202,1,0,0,1,1,3876000
110503,110503,23,1,1,5,3,115,1,第5章,关卡5-3,0,5,99,91000002,91000001,0,0,0,110504,110502,64,246,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100056,0,2023468,10202,10202,10202,10202,1,0,0,1,1,3898000
110504,110504,24,1,2,5,4,116,1,第5章,关卡5-4,怒涛联邦在对付暗影生物以及它们的爪牙时，天空的一处出现了一道裂痕，从中能看见无数闪烁的点点星光。只要通过合适的方式，就可以进入其中，而走进其中便会听见神明的声音。,5,99,91000002,91000001,0,0,0,110505,110503,95,270,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100056,0,2035305,10202,10202,10202,10202,1,0,0,1,0,0
110505,110505,24,1,1,5,5,117,1,第5章,关卡5-5,0,5,99,91000002,91000001,0,0,0,110506,110504,126,257,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100057,0,2047211,10202,10202,10202,10202,1,0,0,1,1,3944000
110506,110506,24,1,1,5,6,118,1,第5章,关卡5-6,0,5,99,91000002,91000001,0,0,0,110507,110505,151,248,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100057,0,2059187,10202,10202,10202,10202,1,0,0,1,1,3967000
110507,110507,24,1,1,5,7,119,1,第5章,关卡5-7,0,5,99,91000002,91000001,0,0,0,110508,110506,172,256,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100057,0,2071233,10202,10202,10202,10202,1,0,0,1,1,3991000
110508,110508,24,1,2,5,8,120,1,第5章,关卡5-8,怒涛联邦立足于扎根在此的水龙石像，据说那是上古巨龙留存下的远古魔法，比如今任何法师所能接触的魔法都要强大，强大到普通的法师根本无法控制。这头曾经在此生活的巨龙掌控了任何与水相关的魔法力量，北方的常年风雪便是它的魔法杰作。,5,99,91000002,91000001,0,0,0,110509,110507,201,268,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100057,0,2083349,10202,10202,10202,10202,1,0,0,1,0,0
110509,110509,25,1,1,5,9,121,1,第5章,关卡5-9,0,5,99,91000002,91000001,0,0,0,110510,110508,228,266,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100057,0,2095536,10202,10202,10202,10202,1,0,0,1,1,4037000
110510,110510,25,1,1,5,10,122,1,第5章,关卡5-10,0,5,99,91000002,91000001,0,0,0,110511,110509,247,254,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100057,0,2107794,10202,10202,10202,10202,1,0,0,1,1,4061000
110511,110511,25,1,1,5,11,123,1,第5章,关卡5-11,0,5,99,91000002,91000001,0,0,0,110512,110510,263,238,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100058,0,2120124,10202,10202,10202,10202,1,0,0,1,1,4085000
110512,110512,25,1,2,5,12,124,1,第5章,关卡5-12,麦杰卓根曾经有诸神，有人们崇拜的神族，也有已经完全消失的上古巨龙。巨龙的力量是构成这个世界的基本之一，它们掌控着大陆上的所有元素，拥有最原始也最强大的魔法。已经再没有人见过巨龙，哪怕是它们遗骨也只是存在于传奇冒险家的故事中。,5,99,91000002,91000001,0,0,0,110513,110511,297,232,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100058,0,2132526,10301,10301,10301,10301,1,0,0,1,0,0
110513,110513,25,1,1,5,13,125,1,第5章,关卡5-13,0,5,99,91000002,91000001,0,0,0,110514,110512,335,223,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100059,0,2145001,10301,10301,10301,10301,1,0,0,1,1,4133000
110514,110514,26,1,1,5,14,126,1,第5章,关卡5-14,0,5,99,91000002,91000001,0,0,0,110515,110513,355,220,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100059,0,2157549,10301,10301,10301,10301,1,0,0,1,1,4157000
110515,110515,26,1,1,5,15,127,1,第5章,关卡5-15,0,5,99,91000002,91000001,0,0,0,110516,110514,380,217,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100060,0,2170170,10301,10301,10301,10301,1,0,0,1,1,4181000
110516,110516,26,1,2,5,16,128,1,第5章,关卡5-16,得益于对于流水魔法的掌控，怒涛联邦成为大陆中最为强盛的势力。或许他们没有雷鸣之城那样擅长战争，没有圣焰部落那样好战，可是他们依靠着对大陆水源的掌控，控制着其他势力的发展。但也正是对于这种优势的依赖，他们也不得不对酷寒的北方严加防守，以免被袭击。,5,99,91000002,91000001,0,0,0,110517,110515,411,217,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100060,0,2182865,10301,10301,10301,10301,1,0,0,1,0,0
110517,110517,26,1,1,5,17,129,1,第5章,关卡5-17,0,5,99,91000002,91000001,0,0,0,110518,110516,445,208,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100061,0,2195634,10301,10301,10301,10301,1,0,0,1,1,4230000
110518,110518,26,1,1,5,18,130,1,第5章,关卡5-18,0,5,99,91000002,91000001,0,0,0,110519,110517,468,206,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100061,0,2208478,10301,10301,10301,10301,1,0,0,1,1,4255000
110519,110519,27,1,1,5,19,131,1,第5章,关卡5-19,0,5,99,91000002,91000001,0,0,0,110520,110518,487,211,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100062,0,2221397,10301,10301,10301,10301,1,0,0,1,1,4280000
110520,110520,27,1,2,5,20,132,1,第5章,关卡5-20,水龙石像在怒涛联邦通常会有一位侍奉者，这位侍奉者常常会是联邦的王室成员，并且有着极高的魔法造诣，尤其是对水魔法的相适应。这位侍奉者将拥有控制水龙石像的权力，控制水流的权力。有趣的一点是，每次被选中的水龙侍奉者总是女性。,5,99,91000002,91000001,0,0,0,110521,110519,513,217,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100062,0,2234392,10301,10301,10301,10301,1,0,0,1,0,0
110521,110521,27,1,1,5,21,133,1,第5章,关卡5-21,0,5,99,91000002,91000001,0,0,0,110522,110520,542,203,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100063,0,2247463,10301,10301,10301,10301,1,0,0,1,1,4330000
110522,110522,27,1,1,5,22,134,1,第5章,关卡5-22,0,5,99,91000002,91000001,0,0,0,110523,110521,560,211,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100063,0,2260610,10301,10301,10301,10301,1,0,0,1,1,4355000
110523,110523,27,1,1,5,23,135,1,第5章,关卡5-23,0,5,99,91000002,91000001,0,0,0,110524,110522,575,231,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100064,0,2273834,10301,10301,10301,10301,1,0,0,1,1,4381000
110524,110524,28,1,2,5,24,136,1,第5章,关卡5-24,为了更好地利用水龙石像，怒涛联邦会选出一位石像侍奉者，这位侍奉者常常会是联邦的王室成员，并且有着极高的魔法造诣，尤其是对水魔法的相适应。这位侍奉者将拥有控制水龙石像的权力，控制水流的权力，同时也要使得石像力量不失控。有趣的一点是，每次被选中的水龙侍奉者总是女性。,5,99,91000002,91000001,0,0,0,110525,110523,606,257,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100064,0,2287135,10301,10301,10301,10301,1,0,0,1,0,0
110525,110525,28,1,1,5,25,137,1,第5章,关卡5-25,0,5,99,91000002,91000001,0,0,0,110526,110524,637,242,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100065,0,2300514,10301,10301,10301,10301,1,0,0,1,1,4432000
110526,110526,28,1,1,5,26,138,1,第5章,关卡5-26,0,5,99,91000002,91000001,0,0,0,110527,110525,661,249,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100065,0,2313972,10301,10301,10301,10301,1,0,0,1,1,4458000
110527,110527,28,1,1,5,27,139,1,第5章,关卡5-27,0,5,99,91000002,91000001,0,0,0,110528,110526,685,244,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100066,0,2327508,10301,10301,10301,10301,1,0,0,1,1,4484000
110528,110528,28,1,2,5,28,140,1,第5章,关卡5-28,曾经联邦北部也并非完全被冰雪所覆盖，也许那高山耸立的地区会比中心平原的气温低不少，但也没有现在这般寒冷。在北境就连温和的海洋也会被冻结。传说里，北境受到过几次寒冷的冲击，以至于现在过于寒冷，几乎变成无人之境。这些变化全部被记录下来，当然对于普通人来说这些记录不过是一些传说神话。,5,99,91000002,91000001,0,0,0,110529,110527,716,236,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100066,0,2341123,10301,10301,10301,10301,1,0,0,1,0,0
110529,110529,29,1,1,5,29,141,1,第5章,关卡5-29,0,5,99,91000002,91000001,0,0,0,110530,110528,752,223,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100067,0,2354818,10301,10301,10301,10301,1,0,0,1,1,4537000
110530,110530,29,1,1,5,30,142,1,第5章,关卡5-30,0,5,99,91000002,91000001,0,0,0,110531,110529,772,212,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100067,0,2368593,10301,10301,10301,10301,1,0,0,1,1,4564000
110531,110531,29,1,1,5,31,143,1,第5章,关卡5-31,0,5,99,91000002,91000001,0,0,0,110532,110530,795,200,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100068,0,2382449,10301,10301,10301,10301,1,0,0,1,1,4590000
110532,110532,29,1,2,5,32,144,1,第5章,关卡5-32,起初的寒气来袭是怒涛联邦对于上古巨龙力量的轻视。没人见过消失的龙，也没人知晓龙拥有的力量，他们只是在掌握了魔法后理所当然地认为能够掌握这块魔石。这种无知轻视最终造成了北方受到一次严重的严寒过境。石像还保留有巨龙的意志还是说仅仅是人类对魔法的不熟练，至少现在还没有谁能说得清。,5,99,91000002,91000001,0,0,0,110533,110531,826,193,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100068,0,2396386,10301,10301,10301,10301,1,0,0,1,0,0
110533,110533,29,1,1,5,33,145,1,第5章,关卡5-33,0,5,99,91000002,91000001,0,0,0,110534,110532,858,184,gk_Snowfield_02,Snowfield01_02,Snowfield01_01,1005,1050101|1050102,100069,0,2410404,10301,10301,10301,10301,1,0,0,1,1,4644000
