levelid,mapid,maintype,leveltype,levelindex,chapterindex,levelgroup,level,siege,levelname,chaptername,descriptiont,physicalstrength,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,loot1,loot2,loot3,loot4,tasktypes,n1,n2,n3,n4,word,show,icon,heroid,herolv,heroclass,herostar,content,overdrama,aindex,bindex,condition,nextlevel,alevel1,alevel2,component,towershow,showtalk
111006,111006,1,2,10,6,1,1,0,第10章  圣城之战,10-6 狮蝎,狮蝎就连爪子上也充满剧毒。,5,5,99,91000002,91000001,30105005,0,91000001,30101000,30105005,30105004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111001,0,20,5003,0
111007,111007,1,2,10,7,2,1,0,第10章  圣城之战,10-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30106005,0,91000001,30101000,30106005,30106004,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,111001,0,20,1010,VO_Story/yiji_saila
111008,111008,1,1,10,8,1,1,0,第10章  圣城之战,10-8 血之诅咒,人类最古老而又最强烈的感情是恐惧。,5,5,99,91000002,91000001,30106005,0,91000001,30101000,30106005,30106004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111001,0,20,4007,0
111009,111009,1,2,10,9,1,1,0,第10章  圣城之战,10-9 暗灵法师,那永恒长眠的并非亡者。,5,5,99,91000002,91000001,30106005,0,91000001,30101000,30106005,30106004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111001,0,20,3009,0
111010,111010,1,3,10,10,1,1,0,第10章  圣城之战,10-10 猩红之王,在奇妙的万古之中死亡亦会消逝。,5,5,99,91000002,91000001,12101001,0,91000001,30101000,12101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111001,0,20,4007,0
111101,111101,1,2,11,1,1,1,0,第11章  白银海岸,11-1 邪恶法师,永生是种惩罚，孤独比死还可怕。,5,5,99,91000002,91000001,30101006,0,91000001,30101000,30101006,30101005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111010,0,20,2007,0
111102,111102,1,2,11,2,2,1,0,第11章  白银海岸,11-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30101006,0,91000001,30101000,30101006,30101005,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,111101,0,20,1010,VO_Story/yiji_saila
111103,111103,1,1,11,3,1,1,0,第11章  白银海岸,11-3 邪恶兽人,他只是个普通兽人而已。,5,5,99,91000002,91000001,30101006,0,91000001,30101000,30101006,30101005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,1005,0
111104,111104,1,2,11,4,1,1,0,第11章  白银海岸,11-4 牛头人,当理性被撼动，当灵魂被逼疯，谁能承受？,5,5,99,91000002,91000001,30102006,0,91000001,30101000,30102006,30102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,3001,0
111105,111105,1,1,11,5,1,1,0,第11章  白银海岸,11-5 野蛮兽人,如果傻瓜坚持他的愚蠢，他就会变聪明。,5,5,99,91000002,91000001,30102006,0,91000001,30101000,30102006,30102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,4004,0
111106,111106,1,2,11,6,1,1,0,第11章  白银海岸,11-6 邪恶祭司,她的诗歌由孤独写就。,5,5,99,91000002,91000001,30102006,0,91000001,30101000,30102006,30102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,2003,0
111107,111107,1,2,11,7,2,1,0,第11章  白银海岸,11-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30103006,0,91000001,30101000,30103006,30103005,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,111101,0,20,5007,VO_Story/yiji_saila
111108,111108,1,1,11,8,1,1,0,第11章  白银海岸,11-8 野蛮战士,什么恶魔造成了这使灵魂战栗的虚空？,5,5,99,91000002,91000001,30103006,0,91000001,30101000,30103006,30103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,4005,0
111109,111109,1,2,11,9,1,1,0,第11章  白银海岸,11-9 野蛮兽人,瞧哪，一个恐怖的阴影升起在永恒中。,5,5,99,91000002,91000001,30103006,0,91000001,30101000,30103006,30103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,4004,0
111110,111110,1,3,11,10,1,1,0,第11章  白银海岸,11-10 兽人英雄,狂暴、愤怒和强烈的愤慨在火与血的浇灌中形成。,5,5,99,91000002,91000001,12400901,0,91000001,30101000,12400901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111101,0,20,4005,0
111201,111201,1,2,12,1,1,1,0,第12章  壁垒之山,12-1 血魔,打败这个残忍的怪物吧。,5,5,99,91000002,91000001,30104006,0,91000001,30101000,30104006,30104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111110,0,20,3008,0
111202,111202,1,2,12,2,2,1,0,第12章  壁垒之山,12-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30104006,0,91000001,30101000,30104006,30104005,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,111201,0,20,5007,VO_Story/yiji_saila
111203,111203,1,1,12,3,1,1,0,第12章  壁垒之山,12-3 恶魔法师,一切都笼罩在永恒的愤怒之火带来的黑暗中。,5,5,99,91000002,91000001,30104006,0,91000001,30101000,30104006,30104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,3008,0
111204,111204,1,2,12,4,1,1,0,第12章  壁垒之山,12-4 小恶魔,恶魔脚下是深不可测的虚空。,5,5,99,91000002,91000001,30105006,0,91000001,30101000,30105006,30105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,1007,0
111205,111205,1,1,12,5,1,1,0,第12章  壁垒之山,12-5 恶魔祭司,恶魔在可怕的昏迷中嚎叫，直到破碎的部分结合起来。,5,5,99,91000002,91000001,30105006,0,91000001,30101000,30105006,30105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,2007,0
111206,111206,1,2,12,6,1,1,0,第12章  壁垒之山,12-6 女法师,恶魔领主煽起了她的火焰，将她从迷茫中惊醒。,5,5,99,91000002,91000001,30105006,0,91000001,30101000,30105006,30105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,2003,0
111207,111207,1,2,12,7,2,1,0,第12章  壁垒之山,12-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30106006,0,91000001,30101000,30106006,30106005,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,111201,0,20,5007,VO_Story/yiji_saila
111208,111208,1,1,12,8,1,1,0,第12章  壁垒之山,12-8 恶魔祭司,咆哮的火焰奔腾在恶魔的领地。,5,5,99,91000002,91000001,30106006,0,91000001,30101000,30106006,30106005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,3008,0
111209,111209,1,2,12,9,1,1,0,第12章  壁垒之山,12-9 女祭司,这里只允许一种欢乐、一种法律、一种欲望。,5,5,99,91000002,91000001,30106006,0,91000001,30101000,30106006,30106005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,2003,0
111210,111210,1,3,12,10,1,1,0,第12章  壁垒之山,12-10 恶魔领主,恶魔城每滴岩浆里奔腾的都是领主的律法。,5,5,99,91000002,91000001,12300601,0,91000001,30101000,12300601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111201,0,20,3003,0
111301,111301,1,2,13,1,1,1,0,第13章  龙鳞山脉,13-1 野蛮兽人,杀人者人恒杀之。,5,5,99,91000002,91000001,30101006,0,91000001,30101000,30101006,30101005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111210,0,20,4005,0
111302,111302,1,2,13,2,2,1,0,第13章  龙鳞山脉,13-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30101006,0,91000001,30101000,30101006,30101005,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,111301,0,20,5007,VO_Story/yiji_saila
111303,111303,1,1,13,3,1,1,0,第13章  龙鳞山脉,13-3 兽人头目,猎人者人恒猎之。,5,5,99,91000002,91000001,30101006,0,91000001,30101000,30101006,30101005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,4004,0
111304,111304,1,2,13,4,1,1,0,第13章  龙鳞山脉,13-4 小恶魔,恶魔喜欢一个人，所以被黑暗包围。,5,5,99,91000002,91000001,30102006,0,91000001,30101000,30102006,30102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,1007,0
111305,111305,1,1,13,5,1,1,0,第13章  龙鳞山脉,13-5 恶魔祭司,恶魔不会因为你是英雄就放过你。,5,5,99,91000002,91000001,30102006,0,91000001,30101000,30102006,30102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,3008,0
111306,111306,1,2,13,6,1,1,0,第13章  龙鳞山脉,13-6 恶魔祭司,要跟恶魔作战，就得先把自己变成恶魔。,5,5,99,91000002,91000001,30102006,0,91000001,30101000,30102006,30102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,3003,0
111307,111307,1,2,13,7,2,1,0,第13章  龙鳞山脉,13-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30103006,0,91000001,30101000,30103006,30103005,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,111301,0,20,5007,VO_Story/yiji_saila
111308,111308,1,1,13,8,1,1,0,第13章  龙鳞山脉,13-8 牛头人,赐予他力量的不仅是大地母亲。,5,5,99,91000002,91000001,30103006,0,91000001,30101000,30103006,30103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,3001,0
111309,111309,1,2,13,9,1,1,0,第13章  龙鳞山脉,13-9 恶魔法师,法力的来源是无穷无尽的鲜血与憎恨。,5,5,99,91000002,91000001,30103006,0,91000001,30101000,30103006,30103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,3008,0
111310,111310,1,3,13,10,1,1,0,第13章  龙鳞山脉,13-10 斯卡尔,你在凝视红龙时，红龙也在凝视你。,5,5,99,91000002,91000001,12300801,0,91000001,30101000,12300801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111301,0,20,5007,0
111401,111401,1,2,14,1,1,1,0,第14章  天穹峰,14-1 矮人战士,当着矮人，别说矮话。,5,5,99,91000002,91000001,30104006,0,91000001,30101000,30104006,30104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111310,0,20,1005,0
111402,111402,1,2,14,2,2,1,0,第14章  天穹峰,14-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30104006,0,91000001,30101000,30104006,30104005,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,111401,0,20,5007,VO_Story/yiji_saila
111403,111403,1,1,14,3,1,1,0,第14章  天穹峰,14-3 矮人头目,高人有高人的追求，矮人有矮人的乐趣。,5,5,99,91000002,91000001,30104006,0,91000001,30101000,30104006,30104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,1005,0
111404,111404,1,2,14,4,1,1,0,第14章  天穹峰,14-4 矮人士兵,天啊，你真高。,5,5,99,91000002,91000001,30105006,0,91000001,30101000,30105006,30105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,1005,0
111405,111405,1,1,14,5,1,1,0,第14章  天穹峰,14-5 原力法师,她掌握着神奇的能量，却走上了歪曲的道路。,5,5,99,91000002,91000001,30105006,0,91000001,30101000,30105006,30105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,2009,0
111406,111406,1,2,14,6,1,1,0,第14章  天穹峰,14-6 矮人战士,他其实真的很想长高。,5,5,99,91000002,91000001,30105006,0,91000001,30101000,30105006,30105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,1005,0
111407,111407,1,2,14,7,2,1,0,第14章  天穹峰,14-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30106006,0,91000001,30101000,30106006,30106005,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,111401,0,20,5007,VO_Story/yiji_saila
111408,111408,1,1,14,8,1,1,0,第14章  天穹峰,14-8 矮人战士,无论再小的矮人，总有一天会跳起来打你的膝盖。,5,5,99,91000002,91000001,30106006,0,91000001,30101000,30106006,30106005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,1005,0
111409,111409,1,2,14,9,1,1,0,第14章  天穹峰,14-9 矮人士兵,他可不是童话故事里的小矮人。,5,5,99,91000002,91000001,30106006,0,91000001,30101000,30106006,30106005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,1005,0
111410,111410,1,3,14,10,1,1,0,第14章  天穹峰,14-10 矮人英雄,矮人要让他们都追悔莫及！,5,5,99,91000002,91000001,12100701,0,91000001,30101000,12100701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111401,0,20,4002,0
111501,111501,1,2,15,1,1,1,0,第15章  龙爪半岛,15-1 巫妖刺客,巫妖知道很多，但他们不想被利用。,5,5,99,91000002,91000001,30101007,0,91000001,30101000,30101007,30101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111410,0,20,3009,0
111502,111502,1,2,15,2,2,1,0,第15章  龙爪半岛,15-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30101007,0,91000001,30101000,30101007,30101006,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,111501,0,20,5007,VO_Story/yiji_saila
111503,111503,1,1,15,3,1,1,0,第15章  龙爪半岛,15-3 巫妖刺客,巫妖习惯站在阴影中说：过来。,5,5,99,91000002,91000001,30101007,0,91000001,30101000,30101007,30101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,1006,0
111504,111504,1,2,15,4,1,1,0,第15章  龙爪半岛,15-4 巫妖祭司,他想做羊群前的雄狮。,5,5,99,91000002,91000001,30102007,0,91000001,30101000,30102007,30102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,1006,0
111505,111505,1,1,15,5,1,1,0,第15章  龙爪半岛,15-5 混沌法师,混沌的力量遮蔽了所有光辉，也遮蔽了她的双眼。,5,5,99,91000002,91000001,30102007,0,91000001,30101000,30102007,30102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,4006,0
111506,111506,1,2,15,6,1,1,0,第15章  龙爪半岛,15-6 遗忘海岸,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102007,0,91000001,30101000,30102007,30102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,2003,0
111507,111507,1,2,15,7,2,1,0,第15章  龙爪半岛,15-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30103007,0,91000001,30101000,30103007,30103006,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,111501,0,20,5007,VO_Story/yiji_saila
111508,111508,1,1,15,8,1,1,0,第15章  龙爪半岛,15-8 巫妖刺客,自古以来，巫妖总会被朋友出卖。,5,5,99,91000002,91000001,30103007,0,91000001,30101000,30103007,30103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,1008,0
111509,111509,1,2,15,9,1,1,0,第15章  龙爪半岛,15-9 巫妖刺客,据说巫妖王养了一只猫。,5,5,99,91000002,91000001,30103007,0,91000001,30101000,30103007,30103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,1008,0
111510,111510,1,3,15,10,1,1,0,第15章  龙爪半岛,15-10 灵界大帝,不！诅咒你，入侵者！诅咒你！,5,5,99,91000002,91000001,12400801,0,91000001,30101000,12400801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111501,0,20,3007,0
111601,111601,1,2,16,1,1,1,0,第16章  国王海岸,16-1 原生能量,诞生于阴影，行走于黑夜。,5,5,99,91000002,91000001,30104007,0,91000001,30101000,30104007,30104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111510,0,20,2009,0
111602,111602,1,2,16,2,2,1,0,第16章  国王海岸,16-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30104007,0,91000001,30101000,30104007,30104006,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,111601,0,20,5007,VO_Story/yiji_saila
111603,111603,1,1,16,3,1,1,0,第16章  国王海岸,16-3 矮人战士,不胜利，毋宁死。,5,5,99,91000002,91000001,30104007,0,91000001,30101000,30104007,30104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,1005,0
111604,111604,1,2,16,4,1,1,0,第16章  国王海岸,16-4 矮人士兵,一个猎手失去了猎物就会一无所有。,5,5,99,91000002,91000001,30105007,0,91000001,30101000,30105007,30105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,1005,0
111605,111605,1,1,16,5,1,1,0,第16章  国王海岸,16-5 混沌之力,天空一片黑暗，火焰仍在肆虐。,5,5,99,91000002,91000001,30105007,0,91000001,30101000,30105007,30105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,4006,0
111606,111606,1,2,16,6,1,1,0,第16章  国王海岸,16-6 暗灵祭司,虽然他是一个暗灵，但也拥有自己的意志。,5,5,99,91000002,91000001,30105007,0,91000001,30101000,30105007,30105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,1006,0
111607,111607,1,2,16,7,2,1,0,第16章  国王海岸,16-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30106007,0,91000001,30101000,30106007,30106006,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,111601,0,20,5007,VO_Story/yiji_saila
111608,111608,1,1,16,8,1,1,0,第16章  国王海岸,16-8 矮人战士,耐心和纪律是必不可少的。,5,5,99,91000002,91000001,30106007,0,91000001,30101000,30106007,30106006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,1005,0
111609,111609,1,2,16,9,1,1,0,第16章  国王海岸,16-9 暗灵祭司,生命本无意义，只有死亡才是真谛。,5,5,99,91000002,91000001,30106007,0,91000001,30101000,30106007,30106006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,2003,0
111610,111610,1,3,16,10,1,1,0,第16章  国王海岸,16-10 阿卡拉,苍白的鲜血与虚无的力量。,5,5,99,91000002,91000001,12101101,0,91000001,30101000,12101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111601,0,20,5007,0
111701,111701,1,2,17,1,1,1,0,第17章  弧光城,17-1 职业杀手,十步杀一人，千里不留行。,5,5,99,91000002,91000001,30101007,0,91000001,30101000,30101007,30101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111610,0,20,1011,0
111702,111702,1,2,17,2,2,1,0,第17章  弧光城,17-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30101007,0,91000001,30101000,30101007,30101006,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,111701,0,20,5007,VO_Story/yiji_saila
111703,111703,1,1,17,3,1,1,0,第17章  弧光城,17-3 年轻骑士,为了橡叶骑士团的荣耀！,5,5,99,91000002,91000001,30101007,0,91000001,30101000,30101007,30101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,2006,0
111704,111704,1,2,17,4,1,1,0,第17章  弧光城,17-4 刀客,舞刀弄剑，掷千金散尽。,5,5,99,91000002,91000001,30102007,0,91000001,30101000,30102007,30102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,3005,0
111705,111705,1,1,17,5,1,1,0,第17章  弧光城,17-5 异界猎手,爬虫只配被碾死。,5,5,99,91000002,91000001,30102007,0,91000001,30101000,30102007,30102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,4001,0
111706,111706,1,2,17,6,1,1,0,第17章  弧光城,17-6 刀客,刀客与刀共亡，追求搏击的快感。,5,5,99,91000002,91000001,30102007,0,91000001,30101000,30102007,30102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,3005,0
111707,111707,1,2,17,7,2,1,0,第17章  弧光城,17-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30103007,0,91000001,30101000,30103007,30103006,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,111701,0,20,5007,VO_Story/yiji_saila
111708,111708,1,1,17,8,1,1,0,第17章  弧光城,17-8 考验,时光是最公平的法师。,5,5,99,91000002,91000001,30103007,0,91000001,30101000,30103007,30103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,2008,0
111709,111709,1,2,17,9,1,1,0,第17章  弧光城,17-9 试炼,惧怕寒冰吗，那它很快就会冻结你。,5,5,99,91000002,91000001,30103007,0,91000001,30101000,30103007,30103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,2008,0
111710,111710,1,3,17,10,1,1,0,第17章  弧光城,17-10 终战,辰星可驱散彻骨寒意，让人类不会在黑暗中战栗。,5,5,99,91000002,91000001,12201001,0,91000001,30101000,12201001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111701,0,20,2008,0
111801,111801,1,2,18,1,1,1,0,第18章  奥克斯坦,18-1 火焰刺客,来自元素位面的刺客，她的热情就是最致命的武器。,5,5,99,91000002,91000001,30104007,0,91000001,30101000,30104007,30104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111710,0,20,3011,0
111802,111802,1,2,18,2,2,1,0,第18章  奥克斯坦,18-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30104007,0,91000001,30101000,30104007,30104006,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,111801,0,20,5007,VO_Story/yiji_saila
111803,111803,1,1,18,3,1,1,0,第18章  奥克斯坦,18-3 暗灵祭司,一个悲伤的灵魂比细菌让你死得更快。,5,5,99,91000002,91000001,30104007,0,91000001,30101000,30104007,30104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,1006,0
111804,111804,1,2,18,4,1,1,0,第18章  奥克斯坦,18-4 暗灵刺客,冷漠无情，就是灵魂的瘫痪。,5,5,99,91000002,91000001,30105007,0,91000001,30101000,30105007,30105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,1011,0
111805,111805,1,1,18,5,1,1,0,第18章  奥克斯坦,18-5 暗灵祭司,他死后还会听见你的声音。,5,5,99,91000002,91000001,30105007,0,91000001,30101000,30105007,30105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,2010,0
111806,111806,1,2,18,6,1,1,0,第18章  奥克斯坦,18-6 暗灵刺客,他在坟墓中时也依然欢欣。,5,5,99,91000002,91000001,30105007,0,91000001,30101000,30105007,30105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,1011,0
111807,111807,1,2,18,7,2,1,0,第18章  奥克斯坦,18-7 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30106007,0,91000001,30101000,30106007,30106006,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,111801,0,20,5007,VO_Story/yiji_saila
111808,111808,1,1,18,8,1,1,0,第18章  奥克斯坦,18-8 死亡刺客,居于深潜者的巢穴，将永沐幻妙与荣光。,5,5,99,91000002,91000001,30106007,0,91000001,30101000,30106007,30106006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,1011,0
111809,111809,1,2,18,9,1,1,0,第18章  奥克斯坦,18-9 死亡祭司,要么慢慢活，要么赶紧死。,5,5,99,91000002,91000001,30106007,0,91000001,30101000,30106007,30106006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,1006,0
111810,111810,1,3,18,10,1,1,0,第18章  奥克斯坦,18-10 死亡骑士,我的宿敌，我们又见面了。,5,5,99,91000002,91000001,12301201,0,91000001,30101000,12301201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111801,0,20,2001,0
111901,111901,1,2,19,1,1,1,0,第19章  流沙谷,19-1 冰眼,所过之处，皆为冰霜。,5,5,99,91000002,91000001,30101008,0,91000001,30101000,30101008,30101007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111810,0,20,2008,0
111902,111902,1,2,19,2,2,1,0,第19章  流沙谷,19-2 遗迹,一座先行者的遗迹，封印着远古的秘密。,5,5,99,91000002,91000001,30101008,0,91000001,30101000,30101008,30101007,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,111901,0,20,5007,VO_Story/yiji_saila
111903,111903,1,1,19,3,1,1,0,第19章  流沙谷,19-3 冰系法师,风暴来临时没有一株荒草能避免。,5,5,99,91000002,91000001,30101008,0,91000001,30101000,30101008,30101007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111901,0,20,2008,0
111904,111904,1,2,19,4,1,1,0,第19章  流沙谷,19-4 刀客,他不过是一介落寞的普通刀客。,5,5,99,91000002,91000001,30102008,0,91000001,30101000,30102008,30102007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111901,0,20,3005,0
111905,111905,1,1,19,5,1,1,0,第19章  流沙谷,19-5 死魂曲,当你听到他的歌谣，你就再也无法逃脱了。,5,5,99,91000002,91000001,30102008,0,91000001,30101000,30102008,30102007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111901,0,20,1006,0
